grams,width_cm,frequency,location,price,flexibility,moisture,horizontal_position,shape,distance,target
539,130,389,France,646,32.78,48.4,38.49,oblong,37.94,widget1
511,177,434,Italy,921,39.02,59.28,-119.6,oblong,35.55,widget7
180,203,620,Italy,1216,49.3,75.92,-68,cuboid,19.55,widget5
539,129,367,Japan,318,56.96,40.35,18.33,oblong,52.21,widget1
543,190,382,Italy,441,28.1,34.32,-12.93,oblong,35.96,widget7
624,151,519,Germany,865,51.5,54.5,-55.93,oblong,37.29,widget1
653,68,458,Germany,386,75.96,81.16,84.18,cylinder,61.47,widget6
703,133,426,Italy,1210,61.28,47.4,7.75,spherical,55.31,widget1
532,140,393,Germany,409,45.71,51.45,89.2,cuboid,47.18,widget1
584,137,379,Italy,765,54.81,54.4,26.91,cuboid,48.23,widget1
544,78,542,Italy,864,70.53,76.5,76.86,oblong,43.03,widget6
316,171,552,Japan,966,47.67,59.77,-151.94,cuboid,33.15,widget5
564,174,278,Germany,839,28.49,38.5,-109.97,cuboid,31.13,widget7
519,166,652,Germany,1347,59.59,51.66,15.46,cylinder,55.58,widget3
440,159,361,South Korea,591,85.82,69.66,51.12,oblong,32.47,widget2
363,168,573,Germany,1565,55.57,35.99,-18.94,cylinder,51.08,widget3
498,84,737,Italy,490,76.65,60.55,-6.68,cuboid,31.64,widget6
576,153,492,Italy,1105,58.63,64.44,79.68,oblong,50.67,widget1
676,124,629,,1222,36.49,48.27,82.64,oblong,41.76,widget4
335,154,595,Belgium,1438,37.69,65.22,-104.41,cylinder,39.25,widget3
428,213,442,Japan,715,61.63,59.54,37.37,spherical,18.2,widget2
259,174,551,,698,53.98,67.44,-73.11,cylinder,24.84,widget5
298,175,489,Japan,1149,49.73,64.58,-78.8,cylinder,18.01,widget5
358,171,374,Japan,451,72.22,67.88,46.02,oblong,21.5,widget2
438,184,480,Italy,217,11.69,52.24,44.83,cylinder,16.92,widget8
538,178,506,Japan,709,27.32,33.03,82.07,cylinder,15,widget8
417,212,527,Belgium,651,45.46,83.33,-109.97,oblong,27.87,widget7
379,197,373,South Korea,704,68.08,61.17,-8.97,oblong,20.44,widget2
420,163,425,Belgium,928,34.45,33.14,53.75,cuboid,28.86,widget8
512,187,483,Italy,1116,36.09,36.02,-8.29,cylinder,12.6,widget8
489,149,532,Italy,1171,29.72,30.55,-115.27,oblong,25.89,widget7
397,133,533,,664,26.42,47.43,-12.01,cylinder,26.15,widget8
525,135,709,France,1625,50.47,56.37,6.35,other,61.88,widget3
414,217,459,India,949,92.04,69.56,-9.23,oblong,21.84,widget2
290,130,546,Belgium,973,54.77,78.27,-147.16,cylinder,17.84,widget5
440,157,346,Italy,1259,36.9,43.31,61.72,cylinder,21.57,widget8
261,152,448,Germany,1069,53.13,75.15,-36.46,cuboid,12.85,widget5
260,173,475,Italy,851,54.37,80.5,-127.77,cylinder,14.69,widget5
504,112,623,Japan,957,73.34,73.61,113.03,cuboid,46.47,widget6
511,116,356,Belgium,987,52.83,63.74,-7.66,oblong,43.48,widget1
485,153,531,Germany,797,32.93,59.61,2.48,cylinder,13.6,widget8
397,98,617,Japan,673,66.42,59.72,155.31,cuboid,56.82,widget6
490,135,398,Italy,867,26.07,57.07,28.45,cuboid,40.02,widget8
259,150,497,Belgium,1153,58.18,51.58,-24.67,cylinder,12.89,widget5
641,123,673,Belgium,842,46.94,34.49,18.93,oblong,34.99,widget4
510,193,547,South Korea,532,85.66,61.77,51,oblong,16.88,widget2
688,145,426,Japan,1329,50.06,68.4,117.49,oblong,20.17,widget4
599,161,329,Belgium,755,26.32,51.46,121.89,cylinder,12.33,widget8
414,178,483,Russia,317,70.06,75.65,22.57,oblong,25.72,widget2
558,160,626,China,745,42.76,30.1,60.1,oblong,41.42,widget4
451,72,568,Germany,565,82.64,53.42,63.5,cuboid,47.12,widget6
553,153,439,France,555,49.54,36.02,5.86,spherical,34.21,widget1
243,149,512,,918,50.44,96.45,-84.83,cylinder,34.23,widget5
600,122,410,Belgium,1082,60.97,69.48,19.15,oblong,51.38,widget1
640,129,585,South Korea,859,28.7,29.58,10.17,oblong,37.4,widget4
640,158,619,India,1263,32.14,35.08,94.64,oblong,34.34,widget4
624,120,606,Germany,767,76.68,63.89,75.07,cuboid,39.06,widget6
484,75,335,Belgium,1148,34.89,64.98,90.42,oblong,33.73,widget1
255,145,657,Italy,1366,48.51,43.06,-74.88,cylinder,28.86,widget5
565,156,470,Italy,498,49.66,57.26,75.59,oblong,45.08,widget1
555,161,562,Belgium,1326,27.68,58.73,15.62,oblong,21.72,widget4
528,168,555,Italy,538,50.99,13.37,51.02,cylinder,37.79,widget8
493,65,541,Germany,730,81.42,90.82,45.95,cuboid,45.55,widget6
368,133,689,Italy,1817,60.31,55.42,-10.64,other,55.36,widget3
480,155,520,Italy,671,25.22,37.27,-19.47,cuboid,24.7,widget7
604,155,606,United Kingdom,1593,64.62,43.25,-153.12,cuboid,58.24,widget3
516,107,673,France,1601,46.5,61.41,16.13,cylinder,40.64,widget3
504,196,576,Italy,1139,76.28,51.08,-14.84,cylinder,51.74,widget3
563,122,686,,1023,86.71,54.94,76.9,cuboid,50.66,widget6
544,116,668,Japan,539,26.75,62.91,55.29,oblong,34.46,widget4
508,129,482,Italy,1048,56.44,50.68,79.27,oblong,41.53,widget1
514,126,752,France,1181,62.92,54.73,-27.12,cylinder,35.42,widget3
564,168,565,,825,18.99,60.85,49.37,cuboid,44.32,widget4
478,142,553,China,581,33.41,21.96,56.19,cuboid,28.72,widget8
426,102,567,Belgium,670,69.84,85.88,76.71,cuboid,64.11,widget6
529,151,676,Italy,1730,64.76,62.28,9.88,cylinder,37.23,widget3
452,169,600,Belgium,882,30.23,22.56,14.43,cuboid,36.55,widget8
615,140,606,India,653,45.54,27.21,-20.07,cuboid,31.69,widget4
428,205,568,India,797,63.98,63,105.63,oblong,12.82,widget2
479,66,626,United States,797,86.51,42.99,55.39,cuboid,37.08,widget6
551,128,407,Belgium,910,29.37,33.72,65.18,cylinder,29.43,widget8
426,193,373,,689,35.41,97.5,-36.05,oblong,22.99,widget7
331,209,476,Japan,1083,72.98,52.39,48.03,oblong,37.61,widget2
564,215,480,Japan,586,14.02,55.78,-97.36,oblong,19.18,widget7
488,178,763,Germany,1081,44.87,80.08,-56.32,other,57.15,widget3
654,113,614,India,663,49.35,34.09,73.62,oblong,37.98,widget4
453,203,430,Japan,592,32.42,61.89,-146.73,cuboid,24.98,widget7
561,199,436,Japan,531,47.4,43.97,-2.13,cylinder,19.21,widget8
477,170,417,China,290,35.25,49.24,73.86,cuboid,23.15,widget8
437,209,434,,243,28.5,41.88,-25.62,cuboid,28.19,widget8
438,104,575,Germany,898,65.01,98.91,-34.98,oblong,47.97,widget6
548,190,344,Japan,826,24.19,55.85,-15.16,cylinder,33.06,widget8
353,165,503,India,1199,76.33,26.87,26.95,oblong,41.44,widget2
414,138,646,Germany,643,72.31,80.29,105.73,cylinder,53.32,widget6
737,139,750,South Korea,798,37.75,30.79,45.53,oblong,30.14,widget4
528,220,392,Belgium,612,50.85,48.38,-79.3,oblong,40.78,widget7
674,141,561,South Korea,1200,27.61,46.26,74.35,oblong,31.93,widget4
358,116,710,Japan,401,74.13,74.6,12.76,cuboid,57.18,widget6
511,174,392,Italy,211,26.33,61.09,25.43,cuboid,26.96,widget8
278,191,407,France,929,43.45,79.16,-49.7,cylinder,30.75,widget5
545,167,298,Belgium,699,40.69,65.89,58.87,spherical,36.81,widget1
543,125,616,Japan,807,50.98,61.14,30.06,spherical,42.33,widget4
534,114,528,India,753,33.1,28.45,72.21,oblong,31.24,widget4
635,117,537,Belgium,699,48.27,80.66,45.13,oblong,57.24,widget1
500,128,729,Italy,1317,63.57,74.34,-10.04,cylinder,45.06,widget3
509,196,276,China,839,41.31,72.6,-100.54,oblong,22.61,widget7
450,169,467,Germany,381,28.36,52.45,56.06,cylinder,37.13,widget8
600,112,418,Italy,950,33.33,64.39,43.63,oblong,51.11,widget1
531,176,522,Japan,782,42.79,25.63,97.46,cylinder,36.51,widget8
557,146,574,France,1272,54.94,36.05,-10.51,cylinder,59.01,widget3
509,71,634,France,501,63.2,70.66,77,cuboid,56.86,widget6
347,170,425,China,473,78.12,47.41,30.21,spherical,35.72,widget2
581,185,594,Belgium,340,28.58,66.81,-52.82,oblong,31.89,widget7
450,117,435,Belgium,497,32.05,38.27,14.17,cylinder,26.93,widget8
509,204,491,,838,83.15,60.61,19.09,cuboid,28.56,widget2
389,132,659,France,1041,52.23,38.22,-53.37,cylinder,34.71,widget3
419,158,432,,437,63.46,28.04,98.79,oblong,29.31,widget2
506,161,416,Belgium,832,41.29,39.43,44.81,oblong,48.05,widget1
500,161,516,,995,76.44,68.31,-27.71,oblong,40.54,widget2
433,162,553,Japan,658,32.1,29.76,56.53,cylinder,30.96,widget8
416,168,449,Italy,488,26.14,56.82,43.81,cylinder,23.73,widget8
529,141,616,Italy,1701,58.34,26.67,-60.25,other,44.12,widget3
588,122,657,China,1049,26.57,59.19,78.45,oblong,38.09,widget4
417,211,553,China,1000,74.42,46.37,126.79,oblong,23.12,widget2
532,136,663,,1169,61.82,36.33,-53.75,cylinder,41.25,widget3
536,153,443,Italy,759,46.64,40.78,25.37,oblong,48.99,widget1
350,202,477,India,1089,69.68,42.18,123.07,oblong,27.99,widget2
402,217,478,Japan,526,70.66,78.78,50.82,oblong,13.2,widget2
536,177,480,,1165,35.4,43.73,132.15,cylinder,12.16,widget8
486,168,421,Japan,1244,90.23,37.87,65.88,oblong,34.57,widget2
399,194,515,South Korea,794,80.51,67.95,6.67,oblong,25.39,widget2
453,159,535,United Kingdom,1320,81.4,63.49,-151.19,other,39.33,widget3
542,161,402,Germany,465,37.58,51.98,-43.47,cylinder,11.85,widget8
541,94,615,France,753,56.32,34.31,6.27,spherical,56.56,widget1
575,133,540,South Korea,606,35.44,78.31,52.16,oblong,30.12,widget4
298,160,312,Japan,970,71.36,72.01,132.43,cuboid,19.6,widget2
356,171,523,China,998,46.44,60.13,-76.15,cylinder,26.78,widget5
513,139,609,Italy,935,59.61,72.14,-29.56,cylinder,41.74,widget3
567,218,451,Japan,764,28.96,71.43,-52.06,oblong,12.99,widget7
484,134,714,,1050,58.79,76.25,-42.05,cylinder,49.28,widget3
428,210,553,China,775,59.66,43.31,66.88,oblong,35.47,widget2
556,112,575,South Korea,739,31.71,50.3,82.35,spherical,37.66,widget4
657,158,576,China,1319,40.16,35.65,135.47,oblong,36.21,widget4
423,211,513,South Korea,554,39.99,58.06,16.36,oblong,22.54,widget7
572,160,422,Japan,641,32.74,67.23,7.98,cylinder,20.52,widget8
518,201,475,China,996,74.08,62.07,94.29,cuboid,27.97,widget2
403,215,500,Belgium,523,44.54,70.17,-67.03,cuboid,12.68,widget7
499,104,571,France,741,76.04,72.91,94.61,cuboid,49.15,widget6
517,159,353,Belgium,411,30.57,80.64,-18.84,cuboid,26.16,widget7
486,110,623,Germany,566,75.58,52.91,30.56,cuboid,47.13,widget6
236,165,575,Japan,1384,63.67,53.37,-58.8,cylinder,17.22,widget5
553,231,377,Germany,884,12.23,80.76,-102.58,oblong,28.74,widget7
589,193,337,Belgium,925,40.21,86.43,-93.42,cuboid,22.74,widget7
386,198,421,China,581,73.76,65.26,105.89,oblong,32.73,widget2
489,210,496,Japan,787,44.19,61.15,-83.6,oblong,19.7,widget7
489,105,475,Germany,780,74.16,72.56,71.53,cuboid,56.22,widget6
512,88,541,Germany,891,65.73,79,65.27,cuboid,47.74,widget6
516,141,474,Japan,455,55.16,29.2,43.6,cuboid,36.97,widget1
722,114,548,South Korea,972,38.13,57.02,62.55,oblong,38.52,widget4
406,173,485,Germany,762,19.67,46.05,22.91,cylinder,22.81,widget8
409,199,332,Belgium,1131,77.6,45.75,83.51,oblong,21.96,widget2
628,142,783,India,1254,42.38,67.63,32.28,cuboid,39.34,widget4
557,158,494,Belgium,852,30,54.06,77.27,cylinder,20.86,widget8
553,110,359,,571,47.11,65.96,69.51,oblong,52.55,widget1
578,107,684,Belgium,493,37,64.24,41.15,spherical,28.38,widget4
442,160,624,France,1139,60.86,54.04,7.9,cylinder,48.87,widget3
441,206,398,Japan,807,87.56,76.48,80.96,oblong,28.6,widget2
596,106,497,,859,55.09,80.06,-19.06,oblong,51.1,widget1
541,97,543,Italy,212,78.75,47.45,27.66,cuboid,30.99,widget6
383,170,481,Japan,453,71.64,48.89,29.13,cuboid,34.2,widget2
533,198,331,India,781,60.01,70.44,40.5,oblong,21.42,widget2
604,182,326,,385,48.18,45.84,-87.57,oblong,27.88,widget7
491,60,594,United States,638,59.79,77.92,82.73,oblong,51.24,widget6
521,91,615,Italy,883,84.96,54.32,80.91,cylinder,43.57,widget6
558,108,419,United States,713,79.49,68.92,79.13,oblong,45.59,widget6
161,198,558,Italy,1028,53.65,80.44,-139.39,cylinder,33.71,widget5
422,208,361,South Korea,1188,38.51,81.76,-94.17,oblong,22.67,widget7
128,211,562,Italy,553,47.48,81.66,-21.4,cuboid,17.14,widget5
472,120,579,France,1053,80.19,76.77,39.34,cuboid,54.55,widget6
438,97,585,Germany,582,73.26,61.67,11.12,cylinder,41.67,widget6
411,130,534,United States,526,64.79,71.08,63.56,cuboid,42.46,widget6
516,136,476,Belgium,531,29.27,36.09,-17.29,cylinder,12.17,widget8
553,165,632,China,963,33.1,25.36,61.18,oblong,31.96,widget4
466,182,319,Japan,838,24.8,66.78,-59.91,oblong,17.23,widget7
447,102,631,Italy,258,62.35,49.45,-2.7,cuboid,36.41,widget6
462,227,416,Japan,664,79.48,37.88,31.02,oblong,40.71,widget2
538,206,513,Japan,373,45.06,15.9,87.28,cylinder,23.67,widget8
332,141,500,Italy,614,34.23,76.19,-110.82,cuboid,23.96,widget5
349,151,634,Italy,1463,68.13,65.09,-21.31,cylinder,52.4,widget3
368,205,332,Japan,507,29.13,73.07,-35.19,oblong,21.11,widget7
585,111,634,Italy,896,69.99,66.48,24.79,cuboid,42.77,widget6
517,108,556,France,1087,61.07,74.02,-46.14,other,58.35,widget3
447,127,636,Belgium,922,74.73,53.78,74.11,cuboid,41.94,widget6
380,109,641,Germany,1022,59.55,87.38,-9.7,oblong,48.43,widget6
475,125,615,France,692,82.55,77.11,91.25,cuboid,41.79,widget6
579,116,439,Japan,479,47.99,56.66,13.36,oblong,46.12,widget1
456,96,559,Belgium,991,77.04,65.14,98.49,cuboid,53.07,widget6
472,158,545,Japan,1310,47.15,60.79,-46.21,cylinder,51.37,widget3
513,152,471,France,1057,48.91,79.7,51.47,oblong,59.77,widget1
503,196,335,Japan,714,31.11,50,54.88,oblong,19.01,widget7
362,143,596,Belgium,1027,71.14,59.96,66.57,cuboid,49.82,widget6
465,175,498,Belgium,527,22.63,61.84,-71.4,oblong,27.78,widget7
699,153,662,China,1132,22.1,50.02,75.9,oblong,24.05,widget4
578,98,554,France,981,93.4,59.04,42.91,cuboid,52.15,widget6
545,173,350,,1176,7.21,54.61,65.46,cuboid,28.06,widget8
517,147,540,Germany,754,65.76,56.66,73.18,cuboid,53.96,widget6
183,172,565,Japan,882,56.58,59.52,-112.79,cylinder,40.36,widget5
509,187,468,Belgium,925,24.39,52.59,20.97,cylinder,45.54,widget8
482,119,634,Belgium,1156,82.32,78.97,-4,oblong,48.76,widget6
244,160,554,Japan,691,68.59,75.63,-61.59,cuboid,22.39,widget5
439,163,490,Italy,832,40.82,26.69,80.74,other,29.09,widget8
561,127,503,Italy,1579,58.79,47.95,-35.32,cuboid,37.27,widget3
402,180,571,Italy,1136,14.17,44.29,62.38,cuboid,25.01,widget8
314,197,504,Italy,1182,42.46,55.17,-115.45,cuboid,26.33,widget5
464,152,605,Germany,1340,63.05,45.03,-59.83,cylinder,40.68,widget3
58,125,651,Italy,1246,32.37,51.78,-4.35,cuboid,38.25,widget5
534,194,495,South Korea,488,52.9,82.33,-89.51,oblong,16.88,widget7
456,199,357,Belgium,840,39.86,40.79,-1.07,cuboid,35.27,widget7
447,181,334,China,636,24.42,43.71,-73.67,cuboid,17.27,widget7
550,191,478,China,978,43.72,48.11,-121.57,oblong,17.81,widget7
671,142,490,Italy,277,65.09,60.71,44.34,oblong,40.01,widget6
514,140,547,Belgium,548,47.12,85.13,43.83,oblong,35.83,widget1
386,158,422,Belgium,473,43.6,63.23,-45.81,oblong,19.54,widget7
620,107,638,South Korea,731,50.16,40.18,-22.94,cuboid,23.61,widget4
659,101,705,Belgium,1144,52.36,47.81,15.07,oblong,33.55,widget4
537,145,513,Japan,802,47.08,72.74,40.84,oblong,49.24,widget1
480,158,687,Belgium,1002,32.18,45.49,-68.13,oblong,35.68,widget7
400,205,529,,772,71.01,42.25,75.7,spherical,31.61,widget2
399,187,481,Belgium,629,42.34,74.98,-9.49,oblong,17.52,widget7
615,141,421,Japan,576,44.96,46.94,-54.66,oblong,44.92,widget1
519,129,608,United States,1527,67.94,26.9,18.24,cuboid,49.43,widget3
684,148,434,Germany,559,62.56,62.76,70.52,oblong,37.25,widget1
537,193,432,Belgium,821,33.36,55.11,-32.95,oblong,28.18,widget7
539,152,748,South Korea,1182,26.42,61.61,50.19,oblong,47.8,widget4
409,116,456,Germany,248,60.89,69.34,83.63,cuboid,55.38,widget6
274,144,592,China,1153,56.11,65.11,-77.92,cylinder,30.17,widget5
274,212,430,Belgium,349,45.27,74.65,-10.48,other,27.19,widget5
504,199,363,Italy,683,42.78,58.41,-19.12,cylinder,21.18,widget8
258,146,417,Belgium,635,41.35,62.4,-43.75,cylinder,24.13,widget5
456,149,618,Belgium,1624,71.09,39.06,13.1,other,53.1,widget3
634,134,387,Belgium,972,52.58,58.37,107.39,oblong,33.34,widget1
578,195,368,Japan,808,48.47,78.06,-25.42,cuboid,35.5,widget7
343,93,755,France,1140,71,87.65,72.91,oblong,44.07,widget6
195,143,470,South Korea,784,41.23,73.72,-57.92,cylinder,24.32,widget5
573,150,570,Belgium,1164,47.55,66.56,12.32,oblong,28.67,widget4
436,187,419,South Korea,1415,67.47,38.01,116.13,cuboid,16.85,widget2
523,133,603,Germany,706,82.64,48.9,58.05,cuboid,41.49,widget6
503,195,659,Belgium,1115,54.46,62.37,-42.84,other,61.96,widget3
446,179,569,,1661,51.79,52.16,-37.61,cylinder,48.81,widget3
392,116,503,Belgium,598,60.91,58.09,54.89,cuboid,54.5,widget6
269,206,571,Italy,1382,59.83,61.39,-77,cylinder,22.11,widget5
466,154,463,,814,72.39,36.29,94.47,oblong,28.49,widget2
488,168,652,Belgium,1415,39.31,24.4,77.2,oblong,20.64,widget4
613,151,669,Japan,829,41.86,31.46,26.28,cylinder,36.41,widget4
518,98,533,Italy,635,54.39,52.14,72.27,spherical,47.26,widget1
322,209,437,Japan,748,77.95,44.2,109.04,oblong,32.3,widget2
128,187,432,Japan,663,49.99,85.24,-97.75,cylinder,26.35,widget5
550,163,689,China,737,24.86,65.06,-3.28,oblong,32.35,widget4
412,184,296,Japan,773,72.56,51.56,42.15,oblong,27.85,widget2
504,182,504,Belgium,433,11.69,35.7,53.3,other,37.89,widget8
537,193,554,Japan,710,33.05,22.54,98.36,cylinder,24.34,widget8
560,150,405,Italy,1030,43.89,72.98,78.35,oblong,38.23,widget1
109,205,538,Germany,1100,50.92,62.09,-71.75,cuboid,12.95,widget5
71,194,552,Italy,679,58.53,53.77,-36.94,cylinder,17.94,widget5
495,174,620,France,1079,52.08,46.97,-42.72,cylinder,58.47,widget3
481,153,722,Germany,1538,71.16,31.94,-80.4,cylinder,44.61,widget3
288,159,414,Japan,1009,55.86,51.02,142.28,oblong,29.87,widget2
443,121,501,Germany,886,96.71,58.44,92.18,cuboid,53.02,widget6
448,160,396,Belgium,944,23.87,63.12,-15.37,oblong,32.75,widget7
532,231,393,Germany,897,18.69,62.79,-36.12,oblong,35.42,widget7
436,200,315,Belgium,820,33.2,58.45,-53.86,oblong,9.45,widget7
530,203,378,Italy,683,34.82,73.6,-28.35,cuboid,35.13,widget7
427,195,454,Italy,861,20.97,81.01,9.09,oblong,34.35,widget7
526,150,584,Italy,753,43.48,42.85,95.8,cuboid,25.58,widget8
472,88,587,United States,716,62.75,58.9,60.05,cuboid,43.45,widget6
201,166,522,Italy,1169,46.47,47.37,-117.8,cuboid,8.01,widget5
533,156,540,Belgium,1046,36.34,57.39,-9.47,oblong,18.08,widget7
376,179,459,France,838,37.94,53.6,70.8,cylinder,24.15,widget8
467,171,442,Belgium,628,40.21,36.26,-8.61,cylinder,27.15,widget8
528,144,543,Germany,1129,20.97,75,31.63,spherical,37.21,widget1
520,157,601,Japan,1173,45.27,57.85,-2.22,cylinder,58.46,widget3
465,216,428,,902,85.21,65.67,52.76,oblong,25.45,widget2
604,245,413,Japan,731,43.63,55.86,10.8,spherical,15.29,widget7
412,114,576,United States,1273,75.95,67.22,-20.59,other,34.21,widget3
399,125,660,Belgium,1329,60.17,49.02,-41.38,other,38.96,widget3
569,133,426,Germany,714,41.67,58.97,-4.34,spherical,55.13,widget1
538,149,478,China,746,29.07,23.64,36.31,cuboid,23.14,widget8
466,192,417,Germany,599,38.09,54.07,21.95,cylinder,25.58,widget8
405,70,641,Italy,569,70.63,82.01,32.23,cuboid,60.77,widget6
454,175,677,Belgium,1500,61.97,70.9,83.51,cuboid,26.5,widget4
529,214,411,Japan,624,17.84,39.66,-49.43,cuboid,18.02,widget7
317,180,433,Japan,689,67.21,39.26,74.26,oblong,18.84,widget2
631,189,576,Italy,807,30.8,58.53,65.79,oblong,25.95,widget4
590,206,304,Germany,352,25.37,77.65,-62.46,cuboid,33.84,widget7
560,137,379,Italy,791,53.12,55.26,64.73,oblong,39.35,widget1
487,136,775,France,1142,53.5,21.63,-49.23,cylinder,61.85,widget3
482,152,555,Japan,812,22.37,75.36,69.69,oblong,31.79,widget4
538,136,604,China,1015,45.91,74.18,112.09,oblong,34.9,widget4
532,132,382,Belgium,875,42.89,71.8,59.78,spherical,41.76,widget1
511,173,459,South Korea,1070,42.17,51.86,-17.75,oblong,25.64,widget7
445,194,574,Germany,731,17.61,25.1,75.63,cylinder,26.58,widget8
486,114,611,United States,1585,54.49,37.19,-92.15,other,53.24,widget3
530,135,612,South Korea,1100,31.43,64.48,8.81,oblong,20.97,widget4
458,168,495,Germany,664,31.52,34.39,39.07,cylinder,27.99,widget8
503,132,510,Japan,462,45,50.96,35.6,cuboid,14.66,widget8
595,146,437,Belgium,731,51.03,79.89,20.34,oblong,39.12,widget1
365,174,453,China,419,87.24,52.18,109.56,oblong,30.55,widget2
466,112,638,France,687,73.26,65.67,2.21,cuboid,39.06,widget6
584,170,380,China,632,49.84,49.89,-52.76,oblong,32.94,widget7
669,153,579,Belgium,801,40.9,57.66,-13.05,oblong,26.92,widget4
483,191,462,South Korea,821,29.11,19.55,1.31,cylinder,31.38,widget8
622,188,590,Germany,793,31.78,27.4,-17.05,cylinder,31.19,widget8
424,150,731,Germany,1466,60.18,44.96,-78.09,cuboid,58.18,widget3
524,131,432,France,1168,43.77,58.76,-9.31,oblong,55.25,widget1
482,95,472,Italy,498,82.35,64.26,43.21,cylinder,45,widget6
497,174,434,Japan,621,45.78,37.15,-107.76,oblong,14.27,widget7
455,143,683,United States,1716,40.21,55.12,-82.75,cylinder,45.68,widget3
357,189,524,Italy,556,73.27,54.92,119.02,cuboid,22.13,widget2
432,216,408,South Korea,686,63.85,54.76,5.87,oblong,35.94,widget2
270,165,602,Germany,957,54.12,38.31,-130.37,cuboid,23.63,widget5
429,197,548,China,766,30.56,12.5,-5.07,cylinder,28.08,widget8
401,160,653,France,1164,54.72,49.76,-43.26,other,58.01,widget3
410,207,533,China,843,22.08,86.47,-68.63,cuboid,25.27,widget7
411,86,454,France,1230,71.93,88.15,59.6,cuboid,53.84,widget6
494,124,528,Japan,1044,45.27,45.51,12.95,oblong,47.5,widget1
